row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_02_1F12_1.mzML Peak height,20260424_CVOL_Group_02_1F12_2.mzML Peak height,20260424_CVOL_Group_02_1F12_3.mzML Peak height,20260424_CVOL_Group_02_1F12_4.mzML Peak height,20260424_CVOL_Group_02_Control_LB.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_1.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_2.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_3.mzML Peak height,20260424_CVOL_Group_02_Delta_phzC_4.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_1.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_2.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_3.mzML Peak height,20260424_CVOL_Group_02_Delta_pvdE_4.mzML Peak height,20260424_CVOL_Group_02_QC_01.mzML Peak height,20260424_CVOL_Group_02_QC_02.mzML Peak height,20260424_CVOL_Group_02_QC_03.mzML Peak height,20260424_CVOL_Group_02_QC_04.mzML Peak height,20260424_CVOL_Group_02_QC_05.mzML Peak height,20260424_CVOL_Group_02_QC_06.mzML Peak height,20260424_CVOL_Group_02_R47_1.mzML Peak height,20260424_CVOL_Group_02_R47_2.mzML Peak height,20260424_CVOL_Group_02_R47_3.mzML Peak height,20260424_CVOL_Group_02_R47_4.mzML Peak height,20260424_CVOL_bk_mapp_03.mzML Peak height,
85,142.04746533196283,0.5937504,,,,,,,,,,,2075082.1,1040459.06,983291.8,0,2563676.0,4102257.8,4108059.8,4127655.2,4371463.0,3819524.5,3985482.0,4003695.8,4116800.5,4174271.8,3770771.2,3744182.0,3851821.2,3811510.0,3501635.8,4321599.0,3821156.0,4120551.8,3662690.8,0,
86,188.03523850556346,0.59475404,,,,,,,,,,,4971509.0,5081956.0,5580683.0,5351933.5,4705133.0,5634564.0,5622239.5,5626147.5,5578529.5,5774928.0,5963674.0,5948754.0,5672160.5,8016721.0,8202498.0,7840723.0,7894937.0,8173254.0,6912146.5,5760671.5,5235962.5,5717987.0,5070650.0,0,
87,198.08497127644924,0.59521705,,,,,,,,,,,5512160.0,4973578.5,5551166.5,4802368.0,0,3207868.5,3356068.0,3263480.2,0,1088327.4,1037473.1,0,2646204.5,4888133.5,5148880.5,4924610.0,4669661.5,4845280.0,4289448.5,3041955.2,3551432.5,4215384.5,3495397.5,0,
88,147.11281099901896,0.59738034,,,,,,,,,,,0,0,0,0,2.9813606E7,5461843.5,4481541.0,5048217.0,1479223.0,0,0,0,991947.44,5925306.5,5756568.5,5392451.5,5494446.5,5364098.5,4690710.5,8306754.5,5513238.0,5548192.0,4367846.0,0,
89,225.0982674261928,0.59849983,,,,,,,,,,,3485636.5,3296753.0,3703446.0,3558446.5,3612113.5,3378573.5,3328086.5,3551364.0,3345290.5,3775283.8,3570464.5,3635308.8,3557049.2,5220785.0,5411538.5,5203161.5,4642731.0,5492219.0,3893115.8,3406571.8,3123891.8,3561089.0,3218216.5,0,
90,156.0768031768323,0.5986015,,,,,,,,,,,0,0,0,0,1.6766906E7,1.2291044E7,1.0960555E7,1.0382094E7,1.1394652E7,4805529.0,5569113.5,3255820.8,8882838.0,9142435.0,8247940.0,7956137.5,7941085.0,8099002.0,6988883.5,1.0173401E7,9211256.0,9248629.0,8937465.0,0,
91,175.11899937576345,0.60343117,,,,,,,,,,,0,0,0,0,2.2901838E8,0,0,0,0,0,0,0,0,2.6670832E7,2.732991E7,2.62437E7,2.5289098E7,2.5138924E7,2.1131134E7,0,0,0,0,0,
92,266.12412442541944,0.6095342,,,,,,,,,,,3319563.2,3385445.0,4030951.2,3566161.8,4291525.0,3455410.5,3314934.5,3572795.8,3711365.8,3761586.5,3496460.0,3645767.2,3465210.8,6421561.5,6553378.0,6105055.0,5566594.5,6766321.5,4514682.0,3290304.0,2858195.8,3001977.8,3301336.5,877797.6,
93,192.02433627573424,0.60576594,,,,,,,,,,,0,0,0,0,1.0555499E7,0,0,0,0,0,0,0,0,1676819.0,1863204.1,1704449.0,1649992.9,1756795.1,1381607.4,0,0,0,0,0,
94,130.05004121865687,0.6471305,,,,,,,,,,,0,0,0,0,6953249.5,0,0,0,0,0,0,0,0,1234973.9,1193064.8,1044351.75,1076383.0,1080935.9,1088192.0,0,0,0,0,0,
95,258.1103240849716,0.6073657,,,,,,,,,,,0,0,0,0,4.6753116E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,170.0424114835967,0.610148,,,,,,,,,,,0,0,0,0,7766727.5,0,0,0,0,0,0,0,0,1413524.2,1346836.0,1312031.0,1296565.4,1298407.6,1156399.2,0,0,0,0,0,
97,176.10294284258902,0.6101671,,,,,,,,,,,5777694.5,5662893.5,6013158.0,4913989.0,0,3061374.2,3105787.0,3089829.0,951704.0,1133476.0,1124807.2,0,2669271.5,4219347.5,4246471.5,4107511.0,3913831.0,4107345.5,3561735.8,2915827.5,2791108.2,3550265.2,3448566.8,0,
98,166.05329657169017,0.6110946,,,,,,,,,,,8532847.0,8884153.0,9628894.0,8556848.0,8651578.0,9058550.0,8914547.0,9320760.0,1.0019304E7,9715566.0,9544844.0,9461047.0,9325489.0,1.1973248E7,1.2114487E7,1.2126888E7,1.1689785E7,1.1499783E7,1.0805828E7,8637489.0,7446221.5,8089333.0,8735749.0,0,
99,159.0764802712081,0.61356837,,,,,,,,,,,3561311.8,3444876.8,3594768.5,3063349.8,1073225.5,2017837.9,1990318.9,2015372.4,0,0,838653.8,0,1667487.2,2721540.0,2691489.2,2576114.5,2558323.5,2670741.5,2413371.8,1840168.5,1908487.4,2191276.5,2091536.5,0,
100,365.10549348316636,0.61393255,,,,,,,,,,,8351968.0,7893191.5,9313692.0,8312632.0,1.8086082E7,1.7736588E7,1.680466E7,1.8622534E7,1.7587096E7,1.849061E7,1.7991682E7,1.7621102E7,1.7396404E7,2.5217316E7,2.4700716E7,2.5036234E7,2.5794494E7,2.7946294E7,2.1745174E7,1.6597189E7,1.6430997E7,1.7174928E7,1.7749602E7,0,
101,209.1034011407707,0.6162948,,,,,,,,,,,5687911.5,5814263.0,6859946.5,5571901.0,6646381.5,5828651.0,5309873.5,5840369.0,6416508.5,6492410.0,5957612.5,6121013.5,5859419.5,1.1230201E7,1.2104098E7,1.1753452E7,1.0314947E7,1.1233304E7,8686929.0,5440234.0,5145189.5,5665860.0,5880977.0,0,
102,253.12954423438043,0.6181521,,,,,,,,,,,1.6749105E7,1.0347016E7,6348351.0,6614059.0,0,2465358.0,2815693.5,3892059.5,1645397.0,1953356.0,1459638.5,1298179.6,2108611.2,9669713.0,1.053111E7,9947516.0,8718629.0,9914990.0,7455064.0,5532084.5,4333270.0,4073516.8,3681139.0,0,
103,235.1652341257169,0.61731696,,,,,,,,,,,4620858.5,5114066.5,3081404.8,3774410.5,0,4175125.0,4378085.0,4848842.5,4074805.5,3665661.5,3912190.0,3422636.5,4075160.5,4116877.8,3841408.5,3685487.2,3792654.5,3935229.5,2975259.0,4456470.5,4421976.5,4227443.0,5136519.0,0,
104,148.06043090907593,0.61174506,,,,,,,,,,,1096648.6,1129546.9,0,0,2.8519052E7,1742516.6,1167673.2,0,0,1062332.9,1034962.0,820791.6,0,4124309.2,4126320.5,4034657.0,3815225.0,3943254.5,3581351.2,1849997.9,0,0,0,0,
105,423.0640637161014,0.6171099,,,,,,,,,,,946351.3,910277.44,1014362.56,958760.1,2451474.0,2870126.5,2695033.8,3140636.0,2939361.8,3041349.0,2961680.8,2715686.8,2864251.2,3152440.0,3136909.0,3122957.2,2819060.8,3149655.5,2593234.2,2529988.2,2738237.8,2562644.5,2984910.5,0,
106,244.16560702525183,0.62553227,,,,,,,,,,,1938416.5,2059329.9,1615342.8,1681498.5,1596675.4,1806427.5,1816034.4,1992995.0,1769062.9,1892160.2,1872038.5,1838590.4,1764336.9,5104059.5,5143148.0,5031728.5,4626923.0,5417939.5,4060534.2,1969054.6,1825732.2,1995969.5,1774332.4,0,
107,144.101949858828,0.6393248,,,,,,,,,,,8701273.0,8962736.0,9147845.0,8146440.5,6422671.5,6633904.0,6772653.0,7640769.5,7545159.0,7650113.0,7419657.5,8526854.0,7326695.5,8909172.0,9365183.0,8427651.0,9394156.0,8194472.5,8635993.0,7147539.0,7419092.0,7473668.0,7513744.5,0,
108,238.07989208316957,0.6421353,,,,,,,,,,,3459866.8,3250774.8,3233218.5,3119980.0,2796869.0,2667342.5,2792109.8,3242337.2,2933604.5,3121492.5,3256962.8,3087029.5,2981058.0,4881093.5,5200842.5,4828891.0,5052004.5,4643296.0,4396664.0,2937252.0,2907993.0,3152494.5,2911158.0,0,
109,176.09183878024245,0.6424858,,,,,,,,,,,4157239.8,4090322.2,3920119.2,3451511.2,4823706.5,3635924.2,3670957.5,4099600.2,4091993.2,4219943.0,4327376.5,4328594.0,4022473.2,6074015.5,6918921.0,6389500.0,6793790.0,5862774.0,5808886.0,4026488.8,3843903.8,4094546.5,3843437.5,0,
110,299.0850496398591,0.64407456,,,,,,,,,,,2274401.5,2318415.0,2144951.0,2245184.8,2084090.5,2631395.2,2752475.2,2974417.0,2635957.5,2624936.0,2805095.2,2517042.0,2789747.2,4097502.0,4719396.5,4400343.5,4588120.5,4230061.0,4371417.0,2950167.5,2951881.0,3222227.8,2790055.2,0,
111,259.6271643943122,0.6888337,,,,,,,,,,,1955259.1,1959622.2,1650991.2,1746593.9,0,4024686.2,4236322.0,4471691.5,5162545.5,4399650.5,4885392.5,4955251.5,4609109.5,6740354.0,7044871.5,6802655.0,6674390.5,7061909.0,5410417.5,4350285.0,4356588.0,5215052.5,3953363.8,0,
112,244.12940351039242,0.65785,,,,,,,,,,,1351913.4,1094174.8,1009642.0,1034331.3,1.2773864E7,889153.25,873317.25,901983.8,0,980008.3,929508.5,1163905.8,959463.4,2685026.5,2940946.5,2909962.8,3160807.8,2723720.0,2521895.8,975526.7,949648.56,923714.2,929118.2,0,
113,277.1031421106573,0.6566197,,,,,,,,,,,2968830.0,3284065.0,2897605.5,2850288.2,3183888.8,3903580.5,3838352.8,3929245.8,3422147.0,3575213.8,3934513.8,3745255.5,3831529.8,6197695.0,6763943.5,6497793.0,6575756.5,6238959.0,5799983.5,4270173.0,4118533.8,4264778.5,3880377.2,0,
114,267.1087992156362,0.6580094,,,,,,,,,,,9018527.0,9374863.0,7650469.5,7891731.0,9512077.0,8005353.0,7911459.0,7767174.0,7731162.0,8594993.0,9099933.0,8941617.0,8506793.0,1.5402017E7,1.6025369E7,1.6392201E7,1.522162E7,1.4752703E7,1.3785201E7,8672923.0,8469154.0,8506527.0,8480858.0,0,
115,408.22182669587045,0.66145915,,,,,,,,,,,2498948.0,3289598.2,2863001.2,2796747.5,5348272.5,4457497.5,4149625.2,3753145.2,4111697.5,4489855.0,4772853.0,4848506.0,4701156.0,9307024.0,9882798.0,9234850.0,8878862.0,8302440.5,7365872.5,4433822.0,4455036.0,4394768.5,4152303.5,0,
116,336.1401238806776,0.662195,,,,,,,,,,,2570748.2,3113870.5,2737842.0,2731874.5,3491949.0,3075541.8,3029934.8,2844655.2,2799504.0,3272366.2,3202609.0,3184555.2,3278776.5,5403006.0,5477894.5,5626451.0,5321191.0,4978194.5,4782883.5,3167928.8,3117063.8,3155598.5,3021040.0,0,
117,258.14501174313807,0.6632573,,,,,,,,,,,9218690.0,1.0670728E7,9936138.0,9115595.0,1.6571634E7,1.3139459E7,1.2752849E7,1.2179554E7,1.2561943E7,1.3060583E7,1.4011081E7,1.4047701E7,1.4018946E7,2.4654588E7,2.5518748E7,2.6201778E7,2.3973184E7,2.3395672E7,2.1201502E7,1.3740158E7,1.3791902E7,1.3570237E7,1.3400698E7,0,
118,386.2399004417425,0.6678143,,,,,,,,,,,6158480.0,7830727.5,7347974.5,7184238.0,1.1927009E7,9554667.0,9036039.0,8541925.0,9097950.0,9860701.0,1.0272851E7,1.0360544E7,1.0411571E7,2.117361E7,2.4688468E7,2.39686E7,2.0748088E7,2.1209248E7,1.8239036E7,9743097.0,9904240.0,9458773.0,9236618.0,0,
119,193.62369721091312,0.66802126,,,,,,,,,,,4153418.8,5220838.5,5862889.0,5476363.5,6341909.5,5547259.5,5223041.0,5312251.0,5248630.0,5763537.5,5782080.5,5729923.5,5364962.0,9932075.0,1.195557E7,1.1853905E7,1.0566588E7,1.1405803E7,1.0315197E7,5482229.5,5420904.0,5883160.0,5485422.5,0,
120,315.20272316870654,0.66824025,,,,,,,,,,,4484851.5,5148385.5,4216592.0,4405931.5,3583473.8,4400901.0,4262991.0,4240847.5,4265087.5,4632384.0,4664293.0,4914800.0,4773896.5,9158067.0,1.0351033E7,1.0211146E7,9178557.0,9288705.0,8394635.0,4625697.5,4765332.0,4471342.5,4533886.5,0,
121,187.10784018248606,0.668213,,,,,,,,,,,1246330.0,1539244.6,1243588.8,1284328.0,9389497.0,921104.1,905538.94,1053131.0,957529.94,1225500.5,993620.94,1163432.4,972167.6,2575058.8,2863212.2,2920393.5,2618968.5,2799744.0,2618674.2,1009645.6,959913.9,1030906.44,964491.1,0,
122,245.11331660811558,0.66873115,,,,,,,,,,,0,0,0,0,9514329.0,5074559.5,4183042.0,3015824.5,2023814.8,0,0,0,950951.94,4313328.5,4769759.5,4969386.0,4268945.0,4471542.0,4566813.0,4946149.0,3820198.8,4089253.2,1915060.6,0,
123,341.14333020424027,0.6704701,,,,,,,,,,,3344271.8,3401150.0,2855610.0,2875693.2,5253174.0,1928167.9,1779332.9,2009740.9,1368217.6,1698485.1,1468930.9,1361624.2,1878699.1,4477822.5,4983930.0,4844641.5,3933985.8,4168133.0,3864850.8,2314777.5,2200231.2,1992828.2,2256420.8,0,
124,162.05022431536236,0.67063963,,,,,,,,,,,2727833.0,0,0,0,1873552.0,3028061.0,3148335.0,3230534.2,3293695.8,3343496.5,3662888.8,3354604.5,3513253.0,2840261.5,3247039.5,3211472.0,3453343.0,2702688.2,2926408.0,3057226.5,3383518.8,3114969.8,3518233.0,0,
125,319.1612202131196,0.67341,,,,,,,,,,,6247001.0,6669243.5,6430441.0,6057453.5,1.0540867E7,3766193.8,3201859.8,3866143.5,2250835.8,3271958.8,2712000.8,2332983.5,3551133.8,7900430.0,8530133.0,8222427.5,7170361.5,8008702.0,7458339.5,4407684.5,4068933.2,3973667.5,4068639.0,0,
126,462.23833994457743,0.6767971,,,,,,,,,,,1.6644245E7,1.9543524E7,1.990486E7,1.9582494E7,2.4859132E7,1.9568936E7,1.7484048E7,1.8974986E7,1.8309964E7,2.1018862E7,2.0090062E7,2.121559E7,2.066899E7,4.353903E7,4.8723764E7,5.120937E7,3.9888124E7,4.956854E7,4.3393344E7,1.8876132E7,1.9536098E7,2.0046554E7,1.8236032E7,0,
127,219.09768638089756,0.68234164,,,,,,,,,,,825952.3,970387.44,811068.9,862143.44,9648732.0,0,0,0,0,0,0,0,0,1688046.8,1790002.1,1878934.6,1887200.9,1853993.4,1765709.4,0,0,0,0,0,
128,199.6236939530003,0.67936987,,,,,,,,,,,2630091.5,3495934.2,3118513.5,2932379.2,2678583.0,2465195.5,2375403.5,2697307.5,2534324.2,2757624.2,2642950.0,2956889.0,2661626.0,5309812.0,5856531.0,6407740.5,5332895.5,5755605.5,5775078.5,2454621.0,2521375.5,2894357.2,2642047.8,0,
129,231.62281525013813,0.6801045,,,,,,,,,,,7048065.5,8101580.0,7701232.5,8102899.0,6295715.0,6478248.0,6325933.0,6582850.0,6710310.5,7134814.5,6862847.0,7168299.0,6371058.0,1.252187E7,1.4679211E7,1.5207799E7,1.3749882E7,1.4172572E7,1.3711702E7,6201650.5,6229450.5,7180220.5,6687908.5,0,
130,136.0618728722502,0.6820548,,,,,,,,,,,0,0,0,0,9.687788E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,260.19695095355314,0.6820548,,,,,,,,,,,0,0,0,0,9947120.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,373.17184045156847,0.7269044,,,,,,,,,,,6835558.5,6087233.0,4124166.8,4962888.5,3402331.2,3044901.5,2839560.8,3430294.8,3228216.8,3468932.8,3355093.5,3503251.8,3254437.2,6296560.0,6751108.0,6156674.0,5519509.0,6331183.0,6496546.0,4642064.5,3151578.0,4854321.5,3427499.5,0,
133,266.0749307903589,0.6881017,,,,,,,,,,,4352847.0,4890395.0,4348581.5,4355705.5,5062739.0,3660336.8,3442187.5,3935905.0,3579050.5,4155749.8,4081449.2,4160341.0,3728090.5,4788188.0,5510145.5,5728128.5,5062659.0,5389494.5,5512625.0,3527286.0,3566248.8,4089612.8,3812047.2,0,
134,152.056780407161,0.6910548,,,,,,,,,,,0,0,0,0,9535088.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,269.16081141034743,0.6910548,,,,,,,,,,,0,0,0,0,1.3831082E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,274.1874129304804,0.6910548,,,,,,,,,,,0,0,0,0,9849357.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,139.05026589457995,0.694982,,,,,,,,,,,1609052.9,1093419.8,0,0,0,2177830.0,3140720.0,3645475.2,3525056.2,4189860.8,1874102.5,1561168.5,2729482.0,1.0413713E7,1.3510554E7,1.3390829E7,1.2976072E7,1.4396452E7,1.6183594E7,5314727.5,4267965.0,3520895.2,3015097.5,0,
138,189.123457428679,0.6962762,,,,,,,,,,,2788668.8,2958363.5,2836577.5,2676464.8,1.8166482E7,1852451.4,1969121.2,1924015.2,1913838.1,2080373.6,2250389.2,2120027.8,1936202.5,3228740.0,3648852.0,3437924.5,3554078.2,3502719.5,3555269.0,1971574.8,1836663.0,2180366.0,2112094.0,0,
139,259.17092433366753,0.6983956,,,,,,,,,,,0,1116185.4,0,0,6431790.0,1330297.5,1076673.8,1072382.8,769943.6,0,0,0,865517.06,2134455.5,2726387.8,2665911.8,2648429.5,2489416.8,2219092.5,858982.1,832332.44,850075.2,0,0,
140,383.153906948374,0.696781,,,,,,,,,,,2549396.2,3054395.0,3040003.2,3279090.0,0,3965725.5,3712800.5,3929801.5,4281584.0,4603295.5,4532171.0,5081506.5,4127659.0,5295810.0,6113129.5,6191977.0,5871865.5,5905155.5,6504932.5,4131176.5,3454784.5,4570177.0,3731252.2,0,
141,130.086385895132,0.69961977,,,,,,,,,,,1.7878478E7,7719105.5,5054795.0,2449200.8,2.472112E7,2.1307744E7,2.2496826E7,2.1294724E7,2.0940978E7,1.6306019E7,1.9192186E7,1.612806E7,1.916249E7,2.4835458E7,2.8607642E7,2.76977E7,2.8422346E7,2.5955922E7,2.6812522E7,2.3656144E7,1.9816496E7,2.3702672E7,2.226229E7,0,
142,361.1719388163627,0.6998817,,,,,,,,,,,6480928.5,7539163.5,7390337.5,7915203.5,3078801.8,9266978.0,9057586.0,9130520.0,1.0188035E7,9975274.0,1.0984649E7,1.1883812E7,9559698.0,1.3893746E7,1.4822485E7,1.4815484E7,1.4785938E7,1.4781485E7,1.6452639E7,1.0397875E7,9042166.0,1.062417E7,9262258.0,0,
143,146.11761622629848,0.70102906,,,,,,,,,,,3783446.0,1.1239241E7,1.1099934E7,1.0389853E7,0,0,784552.4,916676.5,0,1182192.4,1280246.4,1192974.5,925580.9,2881360.5,3109135.8,3002026.5,3174647.5,2767598.8,2989699.0,919434.8,850379.8,1030847.6,1009087.0,0,
144,253.0796447966879,0.7117888,,,,,,,,,,,6061352.0,6427218.0,6011421.5,6522773.5,4877582.0,4801781.5,5061415.0,5611086.0,5310777.5,5164794.5,6020419.0,6216287.5,4981830.0,7736798.0,7586367.5,7002029.0,7756987.5,7409801.5,8063366.5,5669966.0,4940186.5,5441089.5,5317728.5,0,
145,395.1674542477395,0.71473646,,,,,,,,,,,5040647.5,5444222.0,5076193.5,5895190.0,6265775.0,4595298.5,4472213.5,5267630.5,4786341.5,4592628.0,5423162.0,5687744.0,4519680.0,9657270.0,9856497.0,9222583.0,9618467.0,9785184.0,1.0232245E7,5826797.5,4788067.5,5608817.0,5218145.0,0,
146,286.1510296137591,0.716396,,,,,,,,,,,2870868.8,2842563.2,2642646.2,2913093.8,1.1585017E7,7570480.0,6511937.0,8022928.0,2658650.2,2548440.2,2869758.5,3099032.0,2530218.2,9754059.0,1.0024469E7,9663431.0,1.0320876E7,9490174.0,9546411.0,7564927.5,6706387.0,7631724.0,6696435.5,0,
147,623.2157862389985,0.71989787,,,,,,,,,,,4047245.8,4461704.5,4038019.5,4984764.0,5159770.0,3333850.5,2967245.2,3436051.2,3052936.8,3244779.0,3283326.0,3546510.5,3483071.0,5715794.0,5698427.5,5460369.0,5226558.5,5492815.0,6266833.0,3835129.2,3320610.0,3623999.5,3424808.8,0,
148,239.06389978238835,0.7206201,,,,,,,,,,,1.2544423E7,1.2291457E7,1.2395586E7,1.3974625E7,9921147.0,1.0743736E7,9637001.0,1.1792196E7,1.1221621E7,1.0410287E7,1.2140082E7,1.2287955E7,1.0495959E7,1.3465938E7,1.3716963E7,1.2594766E7,1.3274661E7,1.2648544E7,1.3802221E7,1.0721921E7,1.0509946E7,1.1780437E7,1.0466093E7,0,
149,184.05811512462012,0.7210051,,,,,,,,,,,4911220.0,5236960.5,5130701.0,5673729.5,3903017.8,4198176.5,3401821.0,4442893.0,4385647.0,4161160.5,4417382.5,4762959.5,3979885.5,6187261.0,6502093.0,5761513.0,6139167.0,5591711.5,5871686.5,3817256.2,3831943.0,4340863.0,3715204.5,0,
150,217.08208253335783,0.723468,,,,,,,,,,,7724604.0,8746482.0,8303359.0,9746773.0,6128233.5,6679223.5,5719159.5,6814649.0,6820133.0,6361875.5,6973198.5,7556201.5,6413234.0,6960997.5,6740925.0,6192527.5,6648534.0,6651106.5,7136332.5,6239327.0,6692969.5,7301990.0,6127289.5,0,
151,481.1603186853623,0.72639596,,,,,,,,,,,4427350.0,4754715.0,4478202.5,5182984.5,6463520.0,2196814.0,1939157.6,2311670.8,1702497.5,2090794.0,2031661.6,1992681.2,2029101.0,4365092.0,4665482.5,4384337.5,4400472.5,4208401.0,4572803.0,2204945.2,1994449.2,2415768.5,2341055.5,0,
152,124.03950394614594,0.7267977,,,,,,,,,,,7853863.0,8572773.0,8546595.0,8884671.0,8306882.0,8532088.0,8060469.0,9210246.0,9057774.0,8997403.0,8737876.0,8443251.0,8393073.0,1.2787086E7,1.4567544E7,1.3349627E7,1.365276E7,1.3490965E7,1.2223559E7,8409270.0,8314392.0,1.0091546E7,7639470.0,0,
153,288.2029872417733,0.7273107,,,,,,,,,,,0,0,0,0,1.2274799E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
154,259.6271766442976,0.72002923,,,,,,,,,,,1966027.0,1964773.5,1533151.0,1695663.6,0,4445580.0,4573555.0,4259041.0,4945274.0,4146430.0,4628860.0,4698968.5,4335568.5,3777346.5,3736203.2,4181027.0,4044138.2,4148239.0,4392715.0,4453115.5,4321519.0,5076964.0,3988259.8,0,
155,246.18127208505294,0.73614144,,,,,,,,,,,1798778.6,2096562.1,2229031.2,1927871.4,1.6198336E7,1833726.9,1684673.1,1860642.5,1727236.2,1657727.9,1794735.1,1732659.9,1736366.0,3546450.8,3825328.5,3624518.2,3359748.0,3446554.8,3615472.8,1658561.5,1588896.5,2008365.9,1605182.8,0,
156,515.1599193046106,0.7382723,,,,,,,,,,,6346122.5,6797989.5,7134487.5,7270624.0,6607967.5,6061714.5,5217853.0,5767710.0,5861942.5,6079504.5,5830024.5,6202379.0,5814235.0,1.0280246E7,1.1176088E7,9920320.0,9689414.0,8537091.0,9545818.0,5303059.0,5266754.0,6357214.5,5211929.0,0,
157,228.14563811079242,0.7383438,,,,,,,,,,,3942566.5,4308836.5,4793624.5,4272083.0,4629988.0,4532731.0,3592656.2,4140518.5,4509811.5,4219654.5,4425561.5,4538631.5,4129881.5,6574649.5,7985450.5,6601926.5,7126870.5,6813281.0,6458812.5,3932518.0,3900197.5,4508573.5,3975739.0,0,
158,493.17798003885684,0.7395163,,,,,,,,,,,1.1795537E7,1.38214E7,1.3681058E7,1.3109823E7,1.3919363E7,1.1521612E7,9989892.0,1.0431353E7,1.0853104E7,1.1371863E7,1.1210781E7,1.1157368E7,1.1383272E7,1.922902E7,1.96372E7,1.723503E7,1.6130366E7,1.6680508E7,1.7691356E7,1.0924932E7,1.0916136E7,1.2901501E7,1.0590188E7,0,
159,333.21319929191066,0.7449463,,,,,,,,,,,3006872.0,3573574.0,3647520.8,3205876.8,4471628.5,2281725.5,1954437.0,2301381.8,1953211.2,1993967.0,2163488.2,2030032.1,2155824.0,5244304.5,6173914.0,5470137.0,4914994.0,4792531.0,4988983.5,2356338.2,2011315.2,2637408.5,2255122.8,0,
160,435.17261120745206,0.7589482,,,,,,,,,,,4615138.5,5128620.0,4979727.0,4743625.0,6639392.5,1430068.6,1247410.5,1411576.6,1402376.1,1420565.4,1382633.8,1304513.4,1365140.1,3716811.2,3904719.0,3519980.5,3656195.2,3569289.2,3591036.8,1381461.1,1328383.2,1485556.0,1519497.5,0,
161,348.070383107619,0.7518378,,,,,,,,,,,1.4158774E7,1.7147544E7,1.5649945E7,1.5640464E7,1.3661164E7,1.3675472E7,1.2555059E7,1.3279045E7,1.3624823E7,1.2898074E7,1.4271294E7,1.3961178E7,1.3986953E7,2.2018004E7,2.2573098E7,2.1170572E7,2.1553398E7,2.2251332E7,2.1904326E7,1.4407666E7,1.4009413E7,1.6084234E7,1.4358627E7,0,
162,137.04585554807707,0.7522628,,,,,,,,,,,0,0,0,0,4148515.2,0,0,0,0,0,0,0,0,1.1749717E7,1.3077324E7,1.1335773E7,1.1328769E7,1.1846063E7,1.1167818E7,0,0,0,0,0,
163,258.10876070998665,0.7527014,,,,,,,,,,,6665856.0,7237613.0,6432127.5,6781422.0,1.4058979E7,6353011.0,5628899.5,6305239.0,6761555.5,5929749.0,6822055.0,6628345.0,6619576.0,8656839.0,8617685.0,7691349.0,7789721.0,8101057.5,8414794.0,6273204.0,6519264.0,6971005.5,6889140.5,0,
164,280.09052894059926,0.75747526,,,,,,,,,,,1.0081103E7,1.1383413E7,1.0600503E7,1.1480805E7,1.0539563E7,8384429.5,7929316.5,9071399.0,8985456.0,8421463.0,9391328.0,9713814.0,8918798.0,1.3078032E7,1.3769795E7,1.3088935E7,1.3798542E7,1.3245443E7,1.2103917E7,8432250.0,9057740.0,9268003.0,9303594.0,0,
165,247.1289252670404,0.7575094,,,,,,,,,,,2507052.2,2268123.5,1699831.8,1912763.4,2.991063E7,1244353.1,1228405.6,1533974.2,1116100.0,1147734.6,1147284.6,1251797.9,1227498.4,5047151.0,5084700.5,5035344.5,5209402.5,5038343.5,4661784.0,1501603.1,1398130.8,1554355.1,1423177.0,0,
166,222.08501989690205,0.7601795,,,,,,,,,,,4160810.8,4605538.5,4561854.5,4967035.0,3314758.0,3526274.2,3346582.8,4199084.5,4296174.0,3840325.5,4540935.0,4284792.0,3982498.5,5773453.0,6064308.5,5888443.0,6375789.0,6017684.5,5355619.0,3943193.0,3997770.5,4037563.5,4291794.5,0,
167,172.0403170472261,0.764651,,,,,,,,,,,5068444.5,4748285.0,4539229.5,4874713.5,4020233.8,5486710.0,5092374.5,6170938.0,5475802.0,4764110.5,5213161.0,5610970.0,5466540.0,6291050.5,6424923.0,6555439.0,6695570.5,7020555.5,6469217.0,5968473.0,5592690.0,5886600.5,5692929.5,0,
168,236.9982381886902,0.77096796,,,,,,,,,,,0,0,0,0,8586378.0,0,0,0,0,0,0,0,0,893216.5,1126259.4,1076302.5,1110338.5,1022570.75,916743.6,0,0,0,0,0,
