row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_02_1F12_1.mzML Peak area,20260428_CVOL_Group_02_1F12_2.mzML Peak area,20260428_CVOL_Group_02_1F12_3.mzML Peak area,20260428_CVOL_Group_02_1F12_4.mzML Peak area,20260428_CVOL_Group_02_Control_LB.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_1.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_2.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_3.mzML Peak area,20260428_CVOL_Group_02_Delta_phzC_4.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_1.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_2.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_3.mzML Peak area,20260428_CVOL_Group_02_Delta_pvdE_4.mzML Peak area,20260428_CVOL_Group_02_QC_01.mzML Peak area,20260428_CVOL_Group_02_QC_02.mzML Peak area,20260428_CVOL_Group_02_QC_03.mzML Peak area,20260428_CVOL_Group_02_QC_04.mzML Peak area,20260428_CVOL_Group_02_QC_05.mzML Peak area,20260428_CVOL_Group_02_QC_06.mzML Peak area,20260428_CVOL_Group_02_R47_1.mzML Peak area,20260428_CVOL_Group_02_R47_2.mzML Peak area,20260428_CVOL_Group_02_R47_3.mzML Peak area,20260428_CVOL_Group_02_R47_4.mzML Peak area,20260428_CVOL_bk_mapp_pre_01.mzML Peak area,Unnamed: 37
77,509.2974966696933,0.6334695,height,,,,,,,,,,,12450064.0,12114773.0,10853174.0,12993306.0,19471816.0,13535683.0,10423268.0,9626413.0,12218525.0,10662563.0,11014317.0,8959350.0,8930694.0,12136061.0,10602012.0,12607944.0,11210858.0,12119841.0,10926610.0,9552101.0,10494951.0,10720891.0,12620345.0,0.0,
78,197.1284513300349,0.6371329,height,,,,,,,,,,,73490130.0,77651660.0,78158470.0,93160730.0,88556640.0,81499180.0,75748740.0,80782380.0,80450260.0,81526344.0,76642910.0,62802824.0,62199660.0,72957680.0,70247310.0,85883976.0,79096040.0,69205850.0,71154510.0,70895360.0,79852370.0,71573360.0,74361864.0,0.0,
79,430.2010043624673,0.63748676,height,,,,,,,,,,,5679847.5,5925049.5,5305424.5,6052406.0,4932660.0,5285027.5,4729120.5,4494362.0,5224730.0,4701878.5,4457056.0,3843141.5,3535825.8,5066091.0,4592868.0,4977363.5,4513485.0,5116391.0,4926953.0,3934450.8,4565840.0,4269592.0,5404662.5,0.0,
80,344.24325422358106,0.6391409,height,,,,,,,,,,,11000391.0,4694707.5,9601864.0,14287730.0,0.0,7502815.0,6324675.5,4458069.5,5710145.0,4719129.0,8347731.5,9465291.0,10710420.0,6952856.0,6691913.0,7542074.5,6870688.5,7598968.5,7039780.0,6119053.5,4253372.0,5100319.0,5943820.5,0.0,
81,330.263867382778,0.63952273,height,,,,,,,,,,,8085482.0,3731877.2,7206351.0,10711763.0,0.0,4785564.5,4331174.0,3435249.5,4323500.5,3814922.8,6032940.5,6826217.0,7700462.0,5215273.0,5168766.5,5813033.5,5258513.5,5575619.0,4943148.5,4205448.5,3046072.5,3970490.2,4643543.5,0.0,
82,378.2366769923847,0.63984036,height,,,,,,,,,,,4013226.2,4858841.0,3867315.8,4156902.2,8359567.5,5440635.5,4475621.0,4344975.5,4778331.0,3723289.0,3834369.0,2952438.5,2825211.2,3760739.8,3946849.8,4177142.8,3763237.5,4280114.5,3902854.0,3833318.8,4575642.0,4527172.5,5140545.5,0.0,
83,264.1596090029244,0.64102566,height,,,,,,,,,,,4219556.5,4338851.0,3870286.5,4595960.5,6539263.5,4600419.0,4765824.5,3881144.2,4475658.5,4195526.5,3940050.0,3315948.5,3234752.2,3524255.8,3389216.5,4174449.0,3630979.2,4147411.0,4035585.5,3983143.5,3991536.5,4213386.5,4588807.0,0.0,
84,564.3595775688649,0.64718056,height,,,,,,,,,,,2256464.8,1835292.1,2150306.5,2537758.0,1798481.5,2449704.8,1848698.1,2060113.0,2252028.8,1785528.6,1859015.6,1609290.8,2107372.2,2454955.5,2742782.2,2405271.5,2638993.5,2420395.0,2444555.0,5424787.0,2124031.5,3574353.2,2417367.5,0.0,
85,271.2017671491932,0.64356387,height,,,,,,,,,,,2962835.5,2814700.8,3056292.5,3312072.0,3956673.8,3289266.0,3175832.5,2989988.8,3014080.0,2751620.8,2890753.2,2666229.0,2781099.8,2705517.8,3152332.5,3029124.0,2657694.5,2716713.0,2830743.0,2966986.2,2855581.5,2708330.8,3171535.5,0.0,
86,356.254472958349,0.6459241,height,,,,,,,,,,,71113780.0,66350670.0,69486590.0,75128970.0,119044080.0,76530150.0,73495850.0,72065864.0,75331736.0,65784060.0,78264490.0,60368330.0,58450710.0,72693880.0,74483420.0,75787420.0,60996028.0,70475624.0,63603308.0,66090252.0,68236800.0,68339580.0,77937170.0,0.0,
87,390.2388382045174,0.6483901,height,,,,,,,,,,,12307457.0,11682647.0,12041956.0,12760560.0,19726600.0,12733600.0,13492028.0,13249030.0,13633520.0,11960468.0,13639776.0,10870389.0,10221900.0,12631829.0,13041895.0,13176655.0,10525677.0,11823730.0,11182045.0,11156044.0,12524942.0,12142498.0,13115568.0,0.0,
88,376.2230688068004,0.6536851,height,,,,,,,,,,,5730949.0,6118180.5,5629473.0,5773501.0,11961736.0,5568676.5,6256035.5,6151235.5,6726377.5,5192304.5,6749538.0,5338626.5,5053228.0,6481070.0,6685256.0,6190484.5,5387435.5,5783000.0,5554543.0,5112062.5,6226551.0,5090820.5,5931643.5,0.0,
89,476.3072942626852,0.6553219,height,,,,,,,,,,,2588527.5,1518220.8,2479295.5,0.0,2490870.8,2721322.8,2270863.5,2747855.2,3073553.0,1492803.4,1740614.4,2012638.9,2189618.2,3442872.8,3738184.0,3317857.5,3009801.8,3010695.8,3333921.8,12269199.0,2507815.5,4146212.0,2701557.8,0.0,
90,245.12857138451685,0.65501827,height,,,,,,,,,,,132428870.0,153784340.0,127512750.0,161427120.0,169920660.0,145070080.0,142877000.0,144961810.0,139413660.0,137255800.0,144206260.0,124351260.0,121851140.0,125180920.0,125589730.0,141476560.0,134410820.0,129460160.0,141460980.0,125945900.0,140425400.0,135916100.0,145455000.0,0.0,
91,227.18343273023177,0.66203403,height,,,,,,,,,,,6244525.0,4520110.0,6149565.5,4851182.5,0.0,3494589.2,4319498.0,6362037.0,3875117.0,2324174.5,2697591.2,5086610.5,3940888.2,5015561.5,5159408.0,3995584.2,4479479.0,4552832.0,4361315.5,6911029.0,6024305.0,2558296.2,4778660.0,0.0,
92,520.3332860098291,0.6544395,height,,,,,,,,,,,2880362.8,1898712.4,2784431.8,0.0,2248837.2,2854583.2,2105515.5,2608595.8,3032266.8,1705857.6,2256372.2,1939509.8,2280606.5,3196408.0,3408416.8,3144697.2,3120022.8,2730633.2,2836114.0,8831138.0,2643837.0,3954556.5,2774285.2,0.0,
93,181.0972230113015,0.6569737,height,,,,,,,,,,,25023762.0,23356590.0,22565840.0,26744680.0,21428034.0,21775112.0,24115628.0,19233086.0,23224690.0,21117720.0,24130096.0,19434062.0,21222882.0,21888854.0,20789274.0,22958744.0,21825906.0,20266088.0,19571190.0,18879400.0,23541028.0,22917334.0,23888124.0,0.0,
94,342.23876090482105,0.6593145,height,,,,,,,,,,,19753576.0,23546104.0,22100732.0,17402970.0,26207724.0,21990538.0,20263032.0,21015510.0,24056132.0,18120370.0,24740342.0,19568802.0,19830260.0,23051614.0,24280072.0,20008106.0,19897326.0,19832206.0,20628792.0,18039680.0,21415400.0,19929244.0,21199122.0,0.0,
95,244.1911518895518,0.6593017,height,,,,,,,,,,,21394756.0,15409304.0,20992998.0,16532891.0,2223857.5,12074034.0,14049029.0,20053998.0,12736750.0,10009636.0,8563861.0,18701816.0,12970622.0,12856442.0,17276356.0,15046069.0,16147190.0,16375801.0,16534540.0,27088694.0,20510122.0,8065172.5,15292577.0,0.0,
96,180.174781237239,0.6627121,height,,,,,,,,,,,4453362.0,3745685.5,5442573.0,3977259.0,0.0,3607984.5,3913385.5,5147511.0,3131369.8,0.0,2555051.0,4348029.5,3882548.2,4550099.0,4849835.5,3591476.2,3581796.2,3295476.0,3782138.0,5980585.0,4991611.0,1973958.1,4447385.0,0.0,
97,374.2108096374067,0.66859597,height,,,,,,,,,,,3998642.0,4813201.0,4141313.8,3428519.5,6259588.5,4313522.5,3858656.0,4501557.5,4390750.0,3365722.2,4350034.0,3643730.0,3619485.2,4301351.0,4442258.5,4003926.8,3543351.8,3595277.2,3803197.2,3316905.2,3957932.8,3876793.0,4157109.8,0.0,
98,216.10206329063163,0.6690518,height,,,,,,,,,,,4990725.5,5856107.5,4905836.5,4859678.0,10267463.0,6122798.5,5629775.5,6077455.0,6785992.5,5345093.5,6679964.5,5859289.0,5614063.0,6221714.5,6645716.0,5947496.0,5678527.0,5181298.5,5936530.0,4608522.0,5260357.5,5887737.5,6002176.5,0.0,
99,473.27627089670057,0.6714908,height,,,,,,,,,,,13601856.0,17918532.0,15684568.0,13132332.0,26522584.0,17023744.0,14157122.0,15483439.0,16940396.0,13226864.0,16488608.0,12915408.0,13707285.0,16353881.0,16306802.0,16431070.0,13224693.0,12874810.0,15306473.0,11212830.0,13318946.0,15119915.0,14657729.0,0.0,
100,229.10058763616672,0.6728839,height,,,,,,,,,,,31409398.0,37251956.0,30559628.0,31112404.0,26309004.0,27852728.0,27298548.0,33992284.0,28911128.0,25199980.0,26708238.0,25247138.0,22571548.0,25744138.0,27643842.0,28698500.0,29323220.0,26551802.0,32374024.0,29103582.0,25848814.0,25720806.0,23633150.0,0.0,
101,406.1949207904932,0.6777296,height,,,,,,,,,,,4089307.2,5820150.5,4546216.5,4209901.5,5250473.5,5568665.0,4267476.0,5711459.5,5670677.0,4019039.5,4320670.5,0.0,3393006.5,4058001.2,3926234.5,4952696.0,3724604.8,3505363.2,4761954.5,3877050.0,5129205.5,4858376.5,4703606.0,0.0,
102,384.2130554278432,0.68035245,height,,,,,,,,,,,40990388.0,48934520.0,45633080.0,41101224.0,46810820.0,51635790.0,40830156.0,50230132.0,48515892.0,38357444.0,39694720.0,32271626.0,33518134.0,39644960.0,36946996.0,47520656.0,38653430.0,33710824.0,47605770.0,35718030.0,38900484.0,42731264.0,38244510.0,0.0,
103,453.307419696941,0.681584,height,,,,,,,,,,,138802200.0,157930270.0,146069950.0,136476690.0,147105250.0,163890000.0,135008180.0,169855000.0,149963310.0,125228210.0,132965680.0,110335810.0,113055050.0,134871840.0,124042710.0,165141660.0,139156430.0,115393870.0,152015620.0,118585656.0,127879210.0,141937580.0,121005430.0,0.0,
104,487.2918187938676,0.6816446,height,,,,,,,,,,,30495072.0,37010496.0,33020860.0,30554984.0,31044478.0,37606496.0,29403498.0,37298396.0,34263744.0,28288960.0,30557916.0,23977412.0,26189654.0,30629382.0,26217980.0,37109676.0,29870724.0,24987416.0,34142730.0,27050504.0,29554596.0,32693518.0,28056708.0,0.0,
105,475.2893352936377,0.6823625,height,,,,,,,,,,,15097864.0,18577678.0,16245243.0,13756054.0,14398762.0,17764726.0,14633517.0,20985636.0,17045080.0,13472894.0,13997150.0,11540750.0,11834534.0,14205608.0,12451053.0,16494265.0,14888544.0,13156190.0,16544539.0,13354189.0,14447360.0,15682083.0,13710712.0,0.0,
106,151.08667267364385,0.6853839,height,,,,,,,,,,,7413367.5,7080638.0,8584710.0,10640183.0,46975880.0,9202019.0,8821929.0,9905539.0,8333058.5,6589689.5,7240809.5,7257579.0,7839526.0,9529197.0,9557860.0,11516045.0,10329785.0,10095918.0,12074135.0,8677057.0,8642883.0,8646187.0,7848636.5,0.0,
107,257.18598923102286,0.68807346,height,,,,,,,,,,,14737312.0,14799616.0,14606986.0,14127629.0,14457625.0,14720909.0,15034796.0,17750952.0,13722697.0,11237255.0,12668262.0,12150610.0,11137384.0,12488325.0,12703633.0,13918599.0,13474369.0,12932289.0,15474783.0,12834409.0,12315778.0,12471055.0,11298357.0,0.0,
108,439.291792840181,0.69142497,height,,,,,,,,,,,48196970.0,45010310.0,48064280.0,45397376.0,41760584.0,48054920.0,46889436.0,57146710.0,43973070.0,34170700.0,40802076.0,38721190.0,39737276.0,40874424.0,44872196.0,49697880.0,47333610.0,43781996.0,45029716.0,44632004.0,42333556.0,39516384.0,35584692.0,0.0,
109,195.1131037877877,0.69146925,height,,,,,,,,,,,14766281.0,15551396.0,14205130.0,14821407.0,12676710.0,12733434.0,13376178.0,15940023.0,13875775.0,11259650.0,12728946.0,11586919.0,11949804.0,11633102.0,12899871.0,13783049.0,13763533.0,13058588.0,14306560.0,14947882.0,12274672.0,11910954.0,11489960.0,0.0,
110,626.3304856246192,0.6918265,height,,,,,,,,,,,6937379.5,7481480.5,7593690.0,6867467.5,9981961.0,6844318.0,6911848.5,8347995.5,6959664.0,5964478.5,6100542.0,5924470.5,6277170.5,6493030.0,6850855.0,7792161.5,7845037.0,6729616.5,6844701.5,6954459.5,5970032.0,6275340.0,5410178.0,0.0,
111,144.0478299522202,0.69267833,height,,,,,,,,,,,11251418.0,10663096.0,11396200.0,10404533.0,11560296.0,11814246.0,12627944.0,13098314.0,11552315.0,9196920.0,11461528.0,11467492.0,11446935.0,10499362.0,10810279.0,11147858.0,10735531.0,11332212.0,11907525.0,12109149.0,11289223.0,10582305.0,11034671.0,0.0,
112,291.17035118124454,0.69659895,height,,,,,,,,,,,8673870.0,7908351.5,7661374.5,7364086.0,6953870.0,6951797.0,7585111.0,9436272.0,6645824.5,4492132.5,6276432.5,5552614.5,5639833.5,6333610.5,6820254.5,7074766.0,6548704.5,6756624.5,6823311.0,6775984.0,6044313.0,5800997.5,5875005.5,0.0,
113,363.1948108245752,0.6979406,height,,,,,,,,,,,11482702.0,10641614.0,9963240.0,7726749.5,0.0,2374238.5,2994663.8,3527652.8,2062308.8,2245088.0,2819264.5,2415018.5,2470994.0,3794521.8,4399950.0,4493660.5,4478207.5,4222388.0,4578596.5,3164407.8,2639777.0,2640188.5,2614345.0,0.0,
114,233.13191694855877,0.6972469,height,,,,,,,,,,,12421073.0,10670440.0,10031878.0,8176909.5,0.0,2511995.8,3291312.0,3760307.0,2220883.2,0.0,3168938.8,2593202.5,2701657.0,3565486.0,4772533.5,4464033.5,4390487.5,4545354.5,4537967.5,3018898.0,3050003.5,2799914.2,2641602.0,0.0,
115,471.26362460178206,0.7049141,height,,,,,,,,,,,10154858.0,8866178.0,9540976.0,8376369.5,10959169.0,7960240.5,10352353.0,10422662.0,9555928.0,7212248.0,8376481.0,7416529.0,7977097.0,7549304.0,10361988.0,7992734.5,9013154.0,9253646.0,8932758.0,9129494.0,8283249.0,7872307.5,7258041.5,0.0,
116,120.0446094172222,0.7060909,height,,,,,,,,,,,136779490.0,152423980.0,117665020.0,157879500.0,8426516.0,42306064.0,57952896.0,87121620.0,31567894.0,37085480.0,40695590.0,21943556.0,56366496.0,69656104.0,78448510.0,62659024.0,64273850.0,73833540.0,71686700.0,72675210.0,56756950.0,78076950.0,55082240.0,0.0,
117,138.05501286163363,0.7060909,height,,,,,,,,,,,57569580.0,64235612.0,48636184.0,65309624.0,4379332.0,17494668.0,24235424.0,37024450.0,13114773.0,15652178.0,17251642.0,9299510.0,23950322.0,27772042.0,31855394.0,25480996.0,26200824.0,30702244.0,29738502.0,29818192.0,23579914.0,32327858.0,23866332.0,0.0,
118,151.03253550731506,0.7100595,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,5505529.5,5569980.0,4241482.5,10268651.0,9246204.0,9960171.0,10650527.0,8726937.0,5207791.5,5810875.0,4749536.5,5000970.5,5584843.0,5826290.5,5865653.5,7019529.0,7688604.5,5881820.5,0.0,
119,354.23880359854564,0.7104481,height,,,,,,,,,,,5571174.5,5445519.5,5489876.5,5057902.0,8558661.0,4745719.0,5633115.0,5452811.5,6128665.0,4522199.0,4705389.0,4159971.8,4528114.0,5810515.0,5997315.5,4524294.5,4789725.5,5292324.5,5054650.0,5057497.5,4872493.5,4323404.0,4261088.0,0.0,
120,457.24789525170667,0.7175304,height,,,,,,,,,,,8086349.0,8742193.0,7955851.5,7603204.5,9786234.0,7928616.0,8918797.0,7678566.5,10101620.0,7106852.0,7893299.5,6964227.5,6829527.0,8629874.0,8857236.0,7198615.0,6854459.5,7846580.5,8648989.0,7447555.5,8516852.0,7081871.5,6916447.5,0.0,
121,216.15951759853556,0.7194034,height,,,,,,,,,,,3911640.0,2014184.8,3717041.2,5323954.5,0.0,2783181.5,7338599.0,5763564.5,3877813.5,1856955.1,2138242.5,3188658.2,3757898.8,4616822.0,4396534.0,3904326.0,3903111.0,4026644.0,4260912.0,7821151.0,5603862.5,5535167.5,4063032.5,0.0,
122,198.1485997162657,0.71942973,height,,,,,,,,,,,8522662.0,4213506.5,8126086.0,10517491.0,0.0,6439838.5,14731954.0,11271327.0,8012901.0,2963938.8,3440533.2,5823891.0,7167771.0,9383735.0,8982927.0,7585852.0,8012264.0,8233023.0,8789282.0,15740525.0,11213896.0,10351461.0,8484933.0,0.0,
123,198.07430220750445,0.7211823,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1743675.1,2958939.8,2281421.5,2069989.1,39876628.0,40577000.0,39673350.0,31892836.0,19092914.0,17031856.0,16513191.0,15683015.0,17186406.0,17196582.0,40539280.0,35382920.0,38772440.0,27371340.0,0.0,
124,197.07122864670305,0.72116494,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,14583774.0,25170694.0,20837680.0,19599360.0,331494340.0,333364130.0,325269100.0,274852350.0,166588930.0,153124210.0,141168460.0,134207810.0,144342750.0,149507490.0,339243170.0,298824540.0,322628220.0,241217710.0,0.0,
125,185.12854151546853,0.7284167,height,,,,,,,,,,,5031591.0,5854604.0,5447301.5,6109377.5,6730136.0,5198239.5,6109686.0,6009247.5,7229032.0,5466216.0,4982672.0,5166661.5,4878054.5,5749304.0,5246668.5,5394616.0,4922445.5,5535732.0,4571538.0,5035872.0,5407186.0,5622539.5,6045102.5,0.0,
126,666.3616412850356,0.7379032,height,,,,,,,,,,,6603260.0,8820916.0,9233579.0,6803372.0,0.0,10570522.0,12231354.0,11536265.0,14468787.0,12306204.0,11277331.0,11564244.0,10664542.0,13240014.0,9702149.0,11728202.0,9106453.0,10047765.0,8954090.0,9249978.0,10687532.0,9359672.0,11444018.0,0.0,
127,195.12286147579167,0.73913974,height,,,,,,,,,,,4836416.5,5488649.5,4671588.5,6306381.0,2461208.8,4733278.0,5017767.0,4189543.2,5187241.5,4936931.5,6023324.5,3889016.5,3968608.8,22820098.0,17906950.0,22563646.0,18222928.0,20514780.0,16625702.0,5830892.5,4625221.5,6268178.0,4241769.5,5987885.5,
128,165.10232070435907,0.74372184,height,,,,,,,,,,,6739706.5,7553009.5,7057267.0,6768635.0,8260088.5,7192357.5,6847010.0,6770604.5,7345880.0,7036210.0,6485835.5,6436683.5,6660013.5,7245611.5,5779935.5,6387309.5,5773323.0,6433824.5,6132864.5,5990847.5,6891277.0,6165709.0,6468132.5,0.0,
129,524.2872660768484,0.74811554,height,,,,,,,,,,,3072262.5,3573987.5,3089821.0,2792444.5,5679589.0,2905203.8,2649912.5,2395254.5,3030148.2,3064809.5,2961181.0,2489306.8,2633065.2,3199877.5,2443718.2,2906480.2,2347479.8,2700651.2,2583328.2,2509385.5,2834806.2,2253261.5,2680443.0,0.0,
130,328.2228394228233,0.7477862,height,,,,,,,,,,,4011021.8,5074940.5,4668671.5,4313770.5,5241743.0,5312407.5,5221585.0,4262192.5,5469027.5,4720575.5,4381479.5,4066891.0,4379838.0,4845075.0,3769856.2,4370092.5,3960633.8,4172078.8,3891371.2,3927496.2,4478356.0,4054728.2,4199049.0,0.0,
131,370.2336843705791,0.7477059,height,,,,,,,,,,,4073170.0,5004923.0,4374900.0,4098700.5,6253157.5,4806028.5,4818857.5,3907094.8,5311685.0,4434136.5,4225483.0,3918990.5,4125163.8,4747633.5,3838116.8,4162250.2,3752084.5,4347072.5,3836729.2,3959598.5,4342465.0,3827333.2,3695896.2,0.0,
132,202.1437867016757,0.7502081,height,,,,,,,,,,,3597563.0,1734984.9,2939696.8,4439088.5,0.0,2169920.2,2291191.0,1891461.8,1985867.4,1768291.0,1931338.2,2737718.8,3645372.5,2399206.0,2259757.2,2261965.8,2161365.8,2339096.5,2154733.8,2415474.5,1787913.8,1955833.8,1852623.1,0.0,
133,184.1332836321496,0.7540193,height,,,,,,,,,,,7448753.5,3240950.8,6521064.0,9396832.0,0.0,4511194.5,5427076.5,4095748.8,4202390.5,3919075.8,4128362.5,5907840.5,7789453.5,4859088.0,4819127.0,5063357.5,4717504.5,4354360.5,4862131.5,5265948.0,4279184.5,4219258.5,3820279.5,0.0,
134,272.25852505757246,0.74306154,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708874.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4158514.5,
135,316.3209614543771,0.75510323,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545609.9,
136,174.11253088149138,0.7556511,height,,,,,,,,,,,7112170.0,7158114.5,6100769.5,7723545.5,2909832.0,8770795.0,7767160.0,9134667.0,9361426.0,9804339.0,9007690.0,9320815.0,11319729.0,8240185.5,7545312.0,8501492.0,7028526.0,6604047.0,7493302.5,7072994.0,9571461.0,8208405.5,7227982.5,0.0,
137,193.09732244024372,0.7558077,height,,,,,,,,,,,4804338.5,4628045.5,4691500.0,4835194.5,5027937.5,4975758.0,4592017.0,4240772.0,4718686.5,4825333.5,4810410.0,4172515.0,4720089.5,4407723.5,3786033.0,4449228.0,3952258.0,4175314.8,4048582.8,4495983.0,4460158.0,4237162.0,4156286.5,0.0,
138,169.09721771082727,0.7624367,height,,,,,,,,,,,20480208.0,18532096.0,16763130.0,22932578.0,26443098.0,18995810.0,17222026.0,18212496.0,17671086.0,15778391.0,16997874.0,17102586.0,20703676.0,17274266.0,16023307.0,19125406.0,15915163.0,16787238.0,17537822.0,18469662.0,19406448.0,17355240.0,18363436.0,0.0,
139,511.2556246145832,0.7657229,height,,,,,,,,,,,108386170.0,85225400.0,85514540.0,97956150.0,90873464.0,81425990.0,78797800.0,81017140.0,77579420.0,73315560.0,94905080.0,67276050.0,72703520.0,82909430.0,78871900.0,84235416.0,90090690.0,91738690.0,81010020.0,80121610.0,79869970.0,72157980.0,80024940.0,0.0,
140,152.07065268836104,0.7702152,height,,,,,,,,,,,6193695.5,6155965.0,6236479.5,6718270.5,6035628.5,5833724.0,6288960.5,6501702.0,6087862.5,5975282.0,5854775.5,6164755.0,6159006.5,5519898.5,5584387.5,6310855.0,5728012.0,5541577.5,5256837.5,6200825.5,6325213.0,6595368.5,6297765.5,0.0,
141,164.0705787137261,0.7728409,height,,,,,,,,,,,3597535.5,3399565.0,3616157.0,3944314.5,5435062.0,3733741.5,4022035.2,3773433.5,3814337.8,3184704.8,3501069.0,3062711.2,3426935.0,3165417.8,3292069.2,3233170.5,3713522.8,3509874.5,3409695.2,3683183.0,3602413.8,3642781.5,3793379.0,0.0,
142,284.139400779319,0.7732211,height,,,,,,,,,,,31918926.0,29447942.0,25288222.0,32776030.0,35923544.0,26065904.0,27538502.0,28854706.0,26874712.0,26020742.0,27296418.0,21407392.0,25485208.0,26372632.0,24932070.0,27951868.0,26057464.0,28129540.0,27666006.0,27069600.0,25420426.0,26411850.0,31815926.0,0.0,
143,130.06523863622627,0.77368814,height,,,,,,,,,,,5598976.0,5036353.0,4979197.5,5244228.5,4210805.0,4216580.0,4672657.0,4464317.5,4370756.5,4255120.0,4573131.5,3649211.0,3909470.2,4395529.5,4049074.2,4302150.0,4710480.5,4849769.5,4389918.0,4418570.5,4154741.8,4312540.5,5047863.5,0.0,
144,341.1244600968679,0.7741159,height,,,,,,,,,,,4905028.5,4111312.0,3815385.8,4315643.5,6078671.5,3592320.0,4287439.5,3918555.8,3764755.8,3983337.8,3942943.5,2913913.8,3193444.0,3549029.2,3714270.2,3716605.5,4078665.0,3885462.2,3702311.8,3951996.0,3404576.0,3733936.8,4447705.5,0.0,
145,160.0757432716678,0.7812762,height,,,,,,,,,,,383884860.0,348656060.0,316703740.0,335782270.0,1777672.8,217795360.0,273199100.0,248409100.0,231225580.0,260787180.0,242210020.0,218218020.0,231891800.0,241574670.0,233603380.0,238706400.0,244827580.0,247035220.0,258703680.0,250032530.0,264605620.0,261243540.0,283700220.0,0.0,
146,188.07411234989877,0.785091,height,,,,,,,,,,,5164000.0,5187711.5,4562837.5,4174618.2,5037560.5,4112648.5,5026160.5,4203837.5,4248157.5,4867747.0,4434162.0,4449091.0,4146400.5,4145003.0,3818609.2,4502601.0,4321114.5,4068354.2,4434905.5,4282576.0,4749066.5,4548909.5,4949410.5,0.0,
147,258.1237830644042,0.7959724,height,,,,,,,,,,,4884692.0,5477802.0,5055965.5,4645072.0,6253177.0,4326981.5,4570133.0,4377763.0,4019386.2,4516472.0,3872426.8,3704842.2,4347145.0,3856800.5,4133708.5,3864391.5,4668626.0,4425038.5,4513655.0,4286196.5,5159493.0,5110932.0,5126509.0,0.0,
148,320.17155078774147,0.7952688,height,,,,,,,,,,,9630845.0,8252648.0,5554810.0,6526057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323029.1,1553688.1,1259738.9,1679397.2,1635935.0,1568705.9,0.0,0.0,0.0,0.0,0.0,
149,201.1022959481741,0.796166,height,,,,,,,,,,,27144548.0,28509898.0,27905796.0,25996460.0,0.0,24127626.0,27492750.0,26962384.0,24331944.0,27761436.0,23801114.0,25138288.0,27399186.0,22484092.0,22879658.0,20542808.0,25680972.0,24449104.0,25565340.0,24889188.0,27957182.0,28490954.0,31305990.0,0.0,
150,356.2179693889586,0.7983894,height,,,,,,,,,,,5473126.5,6498360.5,6045992.0,5514648.0,6973121.0,7036862.5,6992338.0,6528564.5,6648790.0,6708979.5,6203827.5,6440418.5,6875580.5,5600703.0,6103598.5,6204471.0,7387749.0,6634548.0,6405127.5,5875027.5,7538472.5,7485942.0,7789695.5,0.0,
151,429.2498132159984,0.7991963,height,,,,,,,,,,,5390893.0,6240137.0,5442573.5,5624340.0,6597981.5,5249086.0,4639808.0,4947006.5,4759745.5,5105804.5,4518118.5,4365978.5,4956467.0,4317635.0,4705599.0,4886099.0,5389297.5,5052071.0,5109190.5,4487738.5,5634565.0,5587934.0,6016400.0,0.0,
152,425.27580333014095,0.8540787,height,,,,,,,,,,,5784461.5,7651406.5,6332642.0,7954126.0,6607849.5,8905579.0,8343186.5,8482122.0,9726691.0,8667044.0,7728687.0,11298618.0,9585750.0,9192450.0,10664783.0,9532967.0,5479693.5,4749501.5,8756019.0,7568538.5,8161248.5,7501187.0,9926384.0,0.0,
153,173.0709755388244,0.80452776,height,,,,,,,,,,,5215928.0,5200327.0,5459352.0,5242539.5,5780969.0,7300029.5,6595252.0,6872500.5,7195718.0,7386442.0,6957335.5,6922342.0,6774048.5,7723894.0,8129395.0,8617018.0,9538521.0,8282466.5,8920133.0,6183186.5,7432596.5,7004707.0,7779577.5,0.0,
154,233.1032489342296,0.81073874,height,,,,,,,,,,,4532212.5,4633704.5,4409276.5,4897831.0,5251488.5,5090426.5,4512010.5,4724370.0,4568497.5,5149816.5,4393582.0,4225695.0,4695494.0,3980639.8,4369769.5,4776507.5,4982508.5,4312529.0,4520651.5,4449239.5,5138140.0,5161835.5,5626804.0,0.0,
